     56467.5898438     22.352      0.013      3.000
     56467.6054688     22.311      0.015      3.000
     56467.6210938     22.216      0.013      3.000
     56467.6367188     21.911      0.013      3.000
     56467.6523438     21.666      0.012      3.000
     56467.6679688     21.660      0.011      3.000
     56467.6875000     21.702      0.012      3.000
     56509.4804688     22.071      0.025      3.000
     56509.5468750     22.182      0.026      3.000
     56509.6171875     22.234      0.025      3.000
     56509.6835938     22.247      0.019      3.000
     56510.4804688     22.057      0.018      3.000
     56510.5429688     22.178      0.016      3.000
     56510.6093750     22.184      0.022      3.000
     56510.6757812     22.227      0.016      3.000
     57114.7343750     21.923      0.019      3.000
     57114.7421875     21.788      0.014      3.000
     57114.7500000     21.627      0.014      3.000
     57114.7617188     21.601      0.011      3.000
     57114.7773438     21.654      0.012      3.000
     57114.7890625     21.770      0.017      3.000
     57114.8007812     21.735      0.015      3.000
     57114.8164062     21.806      0.015      3.000
     57114.8281250     21.825      0.010      3.000
     57114.8398438     21.880      0.011      3.000
     57114.8593750     21.921      0.033      3.000
     57114.9062500     22.004      0.012      3.000
     57115.7265625     22.180      0.018      3.000
     57115.7304688     22.000      0.015      3.000
     57115.7421875     21.975      0.015      3.000
     57115.7539062     21.720      0.016      3.000
     57115.7656250     21.614      0.012      3.000
     57115.7773438     21.661      0.015      3.000
     57115.7929688     21.706      0.016      3.000
     57115.8046875     21.773      0.013      3.000
     57115.8164062     21.778      0.011      3.000
     57115.8320312     21.832      0.015      3.000
     57115.8437500     21.866      0.012      3.000
     57115.8554688     21.874      0.011      3.000
     57115.8710938     21.943      0.015      3.000
     57115.8828125     21.914      0.013      3.000
     57115.9101562     21.970      0.011      3.000
     57116.7226562     22.209      0.018      3.000
     57116.7382812     21.954      0.016      3.000
     57116.7460938     21.911      0.017      3.000
     57116.7617188     21.747      0.018      3.000
     57116.7734375     21.632      0.015      3.000
     57116.7851562     21.630      0.011      3.000
     57116.8007812     21.701      0.012      3.000
     57116.8125000     21.794      0.014      3.000
     57116.8242188     21.773      0.013      3.000
     57116.8398438     21.852      0.014      3.000
     57116.8515625     21.867      0.013      3.000
     57116.8632812     21.898      0.014      3.000
     57116.8789062     21.899      0.013      3.000
     57116.8906250     21.910      0.013      3.000
     57116.9023438     21.959      0.015      3.000
     56423.6640625     21.914      0.016      4.000
     56423.8125000     22.129      0.019      4.000
     56423.8906250     22.188      0.032      4.000
     56424.7148438     22.030      0.020      4.000
     56424.8046875     22.128      0.023      4.000
     56424.8867188     22.154      0.034      4.000
     56450.6093750     21.573      0.148      4.000
     56450.7265625     21.897      0.259      4.000
     56450.8320312     22.035      0.036      4.000
     56451.6132812     21.607      0.031      4.000
     56451.6953125     21.827      0.024      4.000
     56451.7929688     21.991      0.073      4.000
     56452.5507812     22.277      0.019      4.000
     56452.6445312     21.643      0.050      4.000
     56452.8203125     22.016      0.042      4.000
     56452.8906250     22.109      0.017      4.000
     56453.6171875     21.572      0.014      4.000
     56453.7031250     21.782      0.036      4.000
     56453.7734375     21.952      0.013      4.000
     56453.8437500     22.092      0.040      4.000
     56453.9140625     22.152      0.024      4.000
     56465.5507812     22.198      0.024      4.000
     56465.5742188     22.273      0.030      4.000
     56465.5937500     22.260      0.029      4.000
     56465.6132812     22.203      0.021      4.000
     56465.6328125     21.883      0.031      4.000
     56465.6523438     21.598      0.030      4.000
     56465.6718750     21.636      0.030      4.000
     56465.6914062     21.702      0.022      4.000
     56467.5312500     22.166      0.015      4.000
     56467.6054688     22.251      0.021      4.000
     56467.6210938     22.144      0.019      4.000
     56467.6367188     21.846      0.016      4.000
     56467.6523438     21.626      0.014      4.000
     56467.6718750     21.605      0.016      4.000
     56467.6875000     21.663      0.015      4.000
     56509.4804688     21.974      0.090      4.000
     56509.5468750     22.074      0.041      4.000
     56509.6210938     22.154      0.113      4.000
     56509.6835938     22.200      0.022      4.000
     56510.4804688     22.022      0.027      4.000
     56510.5468750     22.105      0.039      4.000
     56510.6093750     22.141      0.119      4.000
     56510.6757812     22.144      0.020      4.000
     57114.7304688     21.961      0.011      4.000
     57114.7343750     22.008      0.016      4.000
     57114.7421875     21.743      0.018      4.000
     57114.7500000     21.667      0.018      4.000
     57114.7617188     21.592      0.016      4.000
     57114.7773438     21.623      0.011      4.000
     57114.7890625     21.666      0.015      4.000
     57114.8046875     21.725      0.017      4.000
     57114.8164062     21.727      0.024      4.000
     57114.8593750     21.880      0.131      4.000
     57114.9062500     21.926      0.018      4.000
     57115.7265625     22.168      0.017      4.000
     57115.7421875     21.880      0.018      4.000
     57115.7539062     21.631      0.013      4.000
     57115.7656250     21.598      0.015      4.000
     57115.7773438     21.597      0.013      4.000
     57115.7929688     21.640      0.010      4.000
     57115.8046875     21.689      0.013      4.000
     57115.8164062     21.726      0.010      4.000
     57115.8320312     21.724      0.010      4.000
     57115.8437500     21.765      0.011      4.000
     57115.8710938     21.866      0.011      4.000
     57115.8828125     21.856      0.015      4.000
     57116.7226562     22.372      0.020      4.000
     57116.7304688     22.080      0.018      4.000
     57116.7382812     21.937      0.016      4.000
     57116.7460938     21.865      0.014      4.000
     57116.7617188     21.517      0.014      4.000
     57116.7734375     21.540      0.014      4.000
     57116.7851562     21.616      0.011      4.000
     57116.8007812     21.647      0.010      4.000
     57116.8242188     21.726      0.015      4.000
     57116.8398438     21.776      0.015      4.000
     57116.8515625     21.850      0.017      4.000
     57116.8632812     21.840      0.019      4.000
     57116.8906250     21.875      0.012      4.000
     57116.9062500     21.879      0.012      4.000
